location,date,total_vaccinations,longitude,latitude
Sweden,06/08/2021,11051242,18.0649,59.3326
Sweden,07/01/2022,16943569,18.0649,59.3326
Sweden,07/05/2021,3943144,18.0649,59.3326
Sweden,08/01/2021,42509,18.0649,59.3326
Sweden,08/10/2021,13634900,18.0649,59.3326
Sweden,09/04/2021,2175974,18.0649,59.3326
Sweden,09/07/2021,9312135,18.0649,59.3326
Sweden,10/09/2021,13037124,18.0649,59.3326
Sweden,10/12/2021,15876572,18.0649,59.3326
Sweden,11/02/2022,18998566,18.0649,59.3326
Sweden,11/03/2022,19424894,18.0649,59.3326
Sweden,11/06/2021,6571917,18.0649,59.3326
Sweden,12/02/2021,508013,18.0649,59.3326
Sweden,12/03/2021,1208440,18.0649,59.3326
Sweden,12/11/2021,14413431,18.0649,59.3326
Sweden,13/08/2021,11474562,18.0649,59.3326
Sweden,14/01/2022,17383139,18.0649,59.3326
Sweden,14/05/2021,4368550,18.0649,59.3326
Sweden,15/01/2021,113493,18.0649,59.3326
Sweden,15/10/2021,13776616,18.0649,59.3326
Sweden,16/04/2021,2648066,18.0649,59.3326
Sweden,16/07/2021,9822613,18.0649,59.3326
Sweden,17/09/2021,13240887,18.0649,59.3326
Sweden,17/12/2021,16363393,18.0649,59.3326
Sweden,18/02/2022,19176072,18.0649,59.3326
Sweden,18/03/2022,19488550,18.0649,59.3326
Sweden,18/06/2021,7344500,18.0649,59.3326
Sweden,19/02/2021,656489,18.0649,59.3326
Sweden,19/03/2021,1377947,18.0649,59.3326
Sweden,19/11/2021,14748675,18.0649,59.3326
Sweden,20/08/2021,11964396,18.0649,59.3326
Sweden,21/01/2022,17899708,18.0649,59.3326
Sweden,21/05/2021,4822600,18.0649,59.3326
Sweden,22/01/2021,222124,18.0649,59.3326
Sweden,22/10/2021,13902193,18.0649,59.3326
Sweden,23/04/2021,3086880,18.0649,59.3326
Sweden,23/07/2021,10266847,18.0649,59.3326
Sweden,24/09/2021,13391143,18.0649,59.3326
Sweden,24/12/2021,16578640,18.0649,59.3326
Sweden,25/02/2022,19292373,18.0649,59.3326
Sweden,25/06/2021,7981363,18.0649,59.3326
Sweden,26/02/2021,807610,18.0649,59.3326
Sweden,26/03/2021,1571591,18.0649,59.3326
Sweden,26/11/2021,15102980,18.0649,59.3326
Sweden,27/08/2021,12421046,18.0649,59.3326
Sweden,28/01/2022,18348855,18.0649,59.3326
Sweden,28/05/2021,5306659,18.0649,59.3326
Sweden,29/01/2021,305463,18.0649,59.3326
Sweden,29/10/2021,14042371,18.0649,59.3326
Sweden,30/04/2021,3485760,18.0649,59.3326
Sweden,30/07/2021,10663574,18.0649,59.3326
Sweden,31/12/2021,16721060,18.0649,59.3326
Switzerland,01/01/2021,6390,4.1900,46.9481
Switzerland,01/01/2022,13838224,4.1900,46.9481
Switzerland,01/02/2021,337653,4.1900,46.9481
Switzerland,01/02/2022,15323203,4.1900,46.9481
Switzerland,01/03/2021,844383,4.1900,46.9481
Switzerland,01/03/2022,15557977,4.1900,46.9481
Switzerland,01/04/2021,1611260,4.1900,46.9481
Switzerland,01/05/2021,2869242,4.1900,46.9481
Switzerland,01/06/2021,5125357,4.1900,46.9481
Switzerland,01/07/2021,7628627,4.1900,46.9481
Switzerland,01/08/2021,9024022,4.1900,46.9481
Switzerland,01/09/2021,9673566,4.1900,46.9481
Switzerland,01/10/2021,10504872,4.1900,46.9481
Switzerland,01/11/2021,11112754,4.1900,46.9481
Switzerland,01/12/2021,12025890,4.1900,46.9481
Switzerland,02/01/2021,6394,4.1900,46.9481
Switzerland,02/01/2022,13843956,4.1900,46.9481
Switzerland,02/02/2021,357191,4.1900,46.9481
Switzerland,02/02/2022,15343227,4.1900,46.9481
Switzerland,02/03/2021,870237,4.1900,46.9481
Switzerland,02/03/2022,15562542,4.1900,46.9481
Switzerland,02/04/2021,1621715,4.1900,46.9481
Switzerland,02/05/2021,2881895,4.1900,46.9481
Switzerland,02/06/2021,5238496,4.1900,46.9481
Switzerland,02/07/2021,7703029,4.1900,46.9481
Switzerland,02/08/2021,9046028,4.1900,46.9481
Switzerland,02/09/2021,9701840,4.1900,46.9481
Switzerland,02/10/2021,10522551,4.1900,46.9481
Switzerland,02/11/2021,11126301,4.1900,46.9481
Switzerland,02/12/2021,12092863,4.1900,46.9481
Switzerland,03/01/2021,6398,4.1900,46.9481
Switzerland,03/01/2022,13916853,4.1900,46.9481
Switzerland,03/02/2021,376474,4.1900,46.9481
Switzerland,03/02/2022,15360471,4.1900,46.9481
Switzerland,03/03/2021,902048,4.1900,46.9481
Switzerland,03/03/2022,15564696,4.1900,46.9481
Switzerland,03/04/2021,1628148,4.1900,46.9481
Switzerland,03/05/2021,2942674,4.1900,46.9481
Switzerland,03/06/2021,5342428,4.1900,46.9481
Switzerland,03/07/2021,7750555,4.1900,46.9481
Switzerland,03/08/2021,9072956,4.1900,46.9481
Switzerland,03/09/2021,9734731,4.1900,46.9481
Switzerland,03/10/2021,10525962,4.1900,46.9481
Switzerland,03/11/2021,11141747,4.1900,46.9481
Switzerland,03/12/2021,12164382,4.1900,46.9481
Switzerland,04/01/2021,10072,4.1900,46.9481
Switzerland,04/01/2022,14002998,4.1900,46.9481
Switzerland,04/02/2021,397119,4.1900,46.9481
Switzerland,04/02/2022,15382085,4.1900,46.9481
Switzerland,04/03/2021,935638,4.1900,46.9481
Switzerland,04/03/2022,15568514,4.1900,46.9481
Switzerland,04/04/2021,1629890,4.1900,46.9481
Switzerland,04/05/2021,3019088,4.1900,46.9481
Switzerland,04/06/2021,5454123,4.1900,46.9481
Switzerland,04/07/2021,7765505,4.1900,46.9481
Switzerland,04/08/2021,9097209,4.1900,46.9481
Switzerland,04/09/2021,9751286,4.1900,46.9481
Switzerland,04/10/2021,10551050,4.1900,46.9481
Switzerland,04/11/2021,11154334,4.1900,46.9481
Switzerland,04/12/2021,12199468,4.1900,46.9481
Switzerland,05/01/2021,17207,4.1900,46.9481
Switzerland,05/01/2022,14089066,4.1900,46.9481
Switzerland,05/02/2021,416634,4.1900,46.9481
Switzerland,05/02/2022,15394485,4.1900,46.9481
Switzerland,05/03/2021,964865,4.1900,46.9481
Switzerland,05/03/2022,15570550,4.1900,46.9481
Switzerland,05/04/2021,1635787,4.1900,46.9481
Switzerland,05/05/2021,3098180,4.1900,46.9481
Switzerland,05/06/2021,5527898,4.1900,46.9481
Switzerland,05/07/2021,7837276,4.1900,46.9481
Switzerland,05/08/2021,9122669,4.1900,46.9481
Switzerland,05/09/2021,9753942,4.1900,46.9481
Switzerland,05/10/2021,10575719,4.1900,46.9481
Switzerland,05/11/2021,11171056,4.1900,46.9481
Switzerland,05/12/2021,12208859,4.1900,46.9481
Switzerland,06/01/2021,23053,4.1900,46.9481
Switzerland,06/01/2022,14175822,4.1900,46.9481
Switzerland,06/02/2021,419987,4.1900,46.9481
Switzerland,06/02/2022,15396549,4.1900,46.9481
Switzerland,06/03/2021,971151,4.1900,46.9481
Switzerland,06/03/2022,15570720,4.1900,46.9481
Switzerland,06/04/2021,1674139,4.1900,46.9481
Switzerland,06/05/2021,3189151,4.1900,46.9481
Switzerland,06/06/2021,5555634,4.1900,46.9481
Switzerland,06/07/2021,7910758,4.1900,46.9481
Switzerland,06/08/2021,9150925,4.1900,46.9481
Switzerland,06/09/2021,9777443,4.1900,46.9481
Switzerland,06/10/2021,10605472,4.1900,46.9481
Switzerland,06/11/2021,11179826,4.1900,46.9481
Switzerland,06/12/2021,12273385,4.1900,46.9481
Switzerland,07/01/2021,30272,4.1900,46.9481
Switzerland,07/01/2022,14264689,4.1900,46.9481
Switzerland,07/02/2021,421182,4.1900,46.9481
Switzerland,07/02/2022,15409227,4.1900,46.9481
Switzerland,07/03/2021,973112,4.1900,46.9481
Switzerland,07/03/2022,15572940,4.1900,46.9481
Switzerland,07/04/2021,1720691,4.1900,46.9481
Switzerland,07/05/2021,3275472,4.1900,46.9481
Switzerland,07/06/2021,5658022,4.1900,46.9481
Switzerland,07/07/2021,7981469,4.1900,46.9481
Switzerland,07/08/2021,9160195,4.1900,46.9481
Switzerland,07/09/2021,9803216,4.1900,46.9481
Switzerland,07/10/2021,10632830,4.1900,46.9481
Switzerland,07/11/2021,11180311,4.1900,46.9481
Switzerland,07/12/2021,12353464,4.1900,46.9481
Switzerland,08/01/2021,38322,4.1900,46.9481
Switzerland,08/01/2022,14315088,4.1900,46.9481
Switzerland,08/02/2021,439713,4.1900,46.9481
Switzerland,08/02/2022,15421339,4.1900,46.9481
Switzerland,08/03/2021,996520,4.1900,46.9481
Switzerland,08/03/2022,15574872,4.1900,46.9481
Switzerland,08/04/2021,1772844,4.1900,46.9481
Switzerland,08/05/2021,3316094,4.1900,46.9481
Switzerland,08/06/2021,5770924,4.1900,46.9481
Switzerland,08/07/2021,8053249,4.1900,46.9481
Switzerland,08/08/2021,9161022,4.1900,46.9481
Switzerland,08/09/2021,9836468,4.1900,46.9481
Switzerland,08/10/2021,10666893,4.1900,46.9481
Switzerland,08/11/2021,11195567,4.1900,46.9481
Switzerland,08/12/2021,12426370,4.1900,46.9481
Switzerland,09/01/2021,40472,4.1900,46.9481
Switzerland,09/01/2022,14338461,4.1900,46.9481
Switzerland,09/02/2021,465174,4.1900,46.9481
Switzerland,09/02/2022,15435946,4.1900,46.9481
Switzerland,09/03/2021,1026985,4.1900,46.9481
Switzerland,09/03/2022,15579065,4.1900,46.9481
Switzerland,09/04/2021,1820698,4.1900,46.9481
Switzerland,09/05/2021,3332201,4.1900,46.9481
Switzerland,09/06/2021,5884570,4.1900,46.9481
Switzerland,09/07/2021,8124126,4.1900,46.9481
Switzerland,09/08/2021,9183054,4.1900,46.9481
Switzerland,09/09/2021,9870872,4.1900,46.9481
Switzerland,09/10/2021,10687351,4.1900,46.9481
Switzerland,09/11/2021,11214260,4.1900,46.9481
Switzerland,09/12/2021,12512121,4.1900,46.9481
Switzerland,10/01/2021,40508,4.1900,46.9481
Switzerland,10/01/2022,14410144,4.1900,46.9481
Switzerland,10/02/2021,491933,4.1900,46.9481
Switzerland,10/02/2022,15447450,4.1900,46.9481
Switzerland,10/03/2021,1057220,4.1900,46.9481
Switzerland,10/03/2022,15580819,4.1900,46.9481
Switzerland,10/04/2021,1835328,4.1900,46.9481
Switzerland,10/05/2021,3413423,4.1900,46.9481
Switzerland,10/06/2021,5990899,4.1900,46.9481
Switzerland,10/07/2021,8166337,4.1900,46.9481
Switzerland,10/08/2021,9205743,4.1900,46.9481
Switzerland,10/09/2021,9914676,4.1900,46.9481
Switzerland,10/10/2021,10690625,4.1900,46.9481
Switzerland,10/11/2021,11237052,4.1900,46.9481
Switzerland,10/12/2021,12598391,4.1900,46.9481
Switzerland,11/01/2021,47927,4.1900,46.9481
Switzerland,11/01/2022,14489539,4.1900,46.9481
Switzerland,11/02/2021,519433,4.1900,46.9481
Switzerland,11/02/2022,15461430,4.1900,46.9481
Switzerland,11/03/2021,1089443,4.1900,46.9481
Switzerland,11/03/2022,15584778,4.1900,46.9481
Switzerland,11/04/2021,1839447,4.1900,46.9481
Switzerland,11/05/2021,3509857,4.1900,46.9481
Switzerland,11/06/2021,6099950,4.1900,46.9481
Switzerland,11/07/2021,8178052,4.1900,46.9481
Switzerland,11/08/2021,9229734,4.1900,46.9481
Switzerland,11/09/2021,9941753,4.1900,46.9481
Switzerland,11/10/2021,10716154,4.1900,46.9481
Switzerland,11/11/2021,11260199,4.1900,46.9481
Switzerland,11/12/2021,12646251,4.1900,46.9481
Switzerland,12/01/2021,58348,4.1900,46.9481
Switzerland,12/01/2022,14564938,4.1900,46.9481
Switzerland,12/02/2021,545829,4.1900,46.9481
Switzerland,12/02/2022,15470846,4.1900,46.9481
Switzerland,12/03/2021,1117013,4.1900,46.9481
Switzerland,12/03/2022,15586933,4.1900,46.9481
Switzerland,12/04/2021,1883856,4.1900,46.9481
Switzerland,12/05/2021,3608091,4.1900,46.9481
Switzerland,12/06/2021,6171281,4.1900,46.9481
Switzerland,12/07/2021,8247731,4.1900,46.9481
Switzerland,12/08/2021,9255815,4.1900,46.9481
Switzerland,12/09/2021,9946130,4.1900,46.9481
Switzerland,12/10/2021,10742239,4.1900,46.9481
Switzerland,12/11/2021,11288545,4.1900,46.9481
Switzerland,12/12/2021,12662068,4.1900,46.9481
Switzerland,13/01/2021,69443,4.1900,46.9481
Switzerland,13/01/2022,14641609,4.1900,46.9481
Switzerland,13/02/2021,552773,4.1900,46.9481
Switzerland,13/02/2022,15472908,4.1900,46.9481
Switzerland,13/03/2021,1123024,4.1900,46.9481
Switzerland,13/03/2022,15586935,4.1900,46.9481
Switzerland,13/04/2021,1938141,4.1900,46.9481
Switzerland,13/05/2021,3654123,4.1900,46.9481
Switzerland,13/06/2021,6198098,4.1900,46.9481
Switzerland,13/07/2021,8316849,4.1900,46.9481
Switzerland,13/08/2021,9283746,4.1900,46.9481
Switzerland,13/09/2021,9978682,4.1900,46.9481
Switzerland,13/10/2021,10775315,4.1900,46.9481
Switzerland,13/11/2021,11304292,4.1900,46.9481
Switzerland,13/12/2021,12737751,4.1900,46.9481
Switzerland,14/01/2021,80059,4.1900,46.9481
Switzerland,14/01/2022,14720399,4.1900,46.9481
Switzerland,14/02/2021,554119,4.1900,46.9481
Switzerland,14/02/2022,15481250,4.1900,46.9481
Switzerland,14/03/2021,1124452,4.1900,46.9481
Switzerland,14/03/2022,15589193,4.1900,46.9481
Switzerland,14/04/2021,1995006,4.1900,46.9481
Switzerland,14/05/2021,3736116,4.1900,46.9481
Switzerland,14/06/2021,6296436,4.1900,46.9481
Switzerland,14/07/2021,8379044,4.1900,46.9481
Switzerland,14/08/2021,9294236,4.1900,46.9481
Switzerland,14/09/2021,10014324,4.1900,46.9481
Switzerland,14/10/2021,10804600,4.1900,46.9481
Switzerland,14/11/2021,11306844,4.1900,46.9481
Switzerland,14/12/2021,12822932,4.1900,46.9481
Switzerland,15/01/2021,90848,4.1900,46.9481
Switzerland,15/01/2022,14762896,4.1900,46.9481
Switzerland,15/02/2021,573050,4.1900,46.9481
Switzerland,15/02/2022,15488961,4.1900,46.9481
Switzerland,15/03/2021,1145574,4.1900,46.9481
Switzerland,15/03/2022,15590855,4.1900,46.9481
Switzerland,15/04/2021,2053296,4.1900,46.9481
Switzerland,15/05/2021,3780272,4.1900,46.9481
Switzerland,15/06/2021,6401281,4.1900,46.9481
Switzerland,15/07/2021,8440309,4.1900,46.9481
Switzerland,15/08/2021,9294820,4.1900,46.9481
Switzerland,15/09/2021,10056190,4.1900,46.9481
Switzerland,15/10/2021,10840636,4.1900,46.9481
Switzerland,15/11/2021,11341510,4.1900,46.9481
Switzerland,15/12/2021,12909233,4.1900,46.9481
Switzerland,16/01/2021,95215,4.1900,46.9481
Switzerland,16/01/2022,14775835,4.1900,46.9481
Switzerland,16/02/2021,598059,4.1900,46.9481
Switzerland,16/02/2022,15498460,4.1900,46.9481
Switzerland,16/03/2021,1174350,4.1900,46.9481
Switzerland,16/03/2022,15594903,4.1900,46.9481
Switzerland,16/04/2021,2107926,4.1900,46.9481
Switzerland,16/05/2021,3799299,4.1900,46.9481
Switzerland,16/06/2021,6505121,4.1900,46.9481
Switzerland,16/07/2021,8501147,4.1900,46.9481
Switzerland,16/08/2021,9316572,4.1900,46.9481
Switzerland,16/09/2021,10094772,4.1900,46.9481
Switzerland,16/10/2021,10858857,4.1900,46.9481
Switzerland,16/11/2021,11380584,4.1900,46.9481
Switzerland,16/12/2021,12998500,4.1900,46.9481
Switzerland,17/01/2021,95880,4.1900,46.9481
Switzerland,17/01/2022,14831636,4.1900,46.9481
Switzerland,17/02/2021,622247,4.1900,46.9481
Switzerland,17/02/2022,15505612,4.1900,46.9481
Switzerland,17/03/2021,1205847,4.1900,46.9481
Switzerland,17/03/2022,15596381,4.1900,46.9481
Switzerland,17/04/2021,2125932,4.1900,46.9481
Switzerland,17/05/2021,3884173,4.1900,46.9481
Switzerland,17/06/2021,6612164,4.1900,46.9481
Switzerland,17/07/2021,8534392,4.1900,46.9481
Switzerland,17/08/2021,9340247,4.1900,46.9481
Switzerland,17/09/2021,10139212,4.1900,46.9481
Switzerland,17/10/2021,10860710,4.1900,46.9481
Switzerland,17/11/2021,11427337,4.1900,46.9481
Switzerland,17/12/2021,13085872,4.1900,46.9481
Switzerland,18/01/2021,108105,4.1900,46.9481
Switzerland,18/01/2022,14891882,4.1900,46.9481
Switzerland,18/02/2021,650876,4.1900,46.9481
Switzerland,18/02/2022,15514157,4.1900,46.9481
Switzerland,18/03/2021,1239146,4.1900,46.9481
Switzerland,18/03/2022,15600283,4.1900,46.9481
Switzerland,18/04/2021,2132315,4.1900,46.9481
Switzerland,18/05/2021,3985254,4.1900,46.9481
Switzerland,18/06/2021,6715239,4.1900,46.9481
Switzerland,18/07/2021,8542270,4.1900,46.9481
Switzerland,18/08/2021,9367063,4.1900,46.9481
Switzerland,18/09/2021,10162799,4.1900,46.9481
Switzerland,18/10/2021,10884278,4.1900,46.9481
Switzerland,18/11/2021,11474709,4.1900,46.9481
Switzerland,18/12/2021,13137953,4.1900,46.9481
Switzerland,19/01/2021,125400,4.1900,46.9481
Switzerland,19/01/2022,14946862,4.1900,46.9481
Switzerland,19/02/2021,675438,4.1900,46.9481
Switzerland,19/02/2022,15520252,4.1900,46.9481
Switzerland,19/03/2021,1266993,4.1900,46.9481
Switzerland,19/03/2022,15602107,4.1900,46.9481
Switzerland,19/04/2021,2184026,4.1900,46.9481
Switzerland,19/05/2021,4088212,4.1900,46.9481
Switzerland,19/06/2021,6778560,4.1900,46.9481
Switzerland,19/07/2021,8606468,4.1900,46.9481
Switzerland,19/08/2021,9393148,4.1900,46.9481
Switzerland,19/09/2021,10166322,4.1900,46.9481
Switzerland,19/10/2021,10908559,4.1900,46.9481
Switzerland,19/11/2021,11523122,4.1900,46.9481
Switzerland,19/12/2021,13161521,4.1900,46.9481
Switzerland,20/01/2021,145843,4.1900,46.9481
Switzerland,20/01/2022,14999711,4.1900,46.9481
Switzerland,20/02/2021,682700,4.1900,46.9481
Switzerland,20/02/2022,15521425,4.1900,46.9481
Switzerland,20/03/2021,1273195,4.1900,46.9481
Switzerland,20/03/2022,15602107,4.1900,46.9481
Switzerland,20/04/2021,2248212,4.1900,46.9481
Switzerland,20/05/2021,4198493,4.1900,46.9481
Switzerland,20/06/2021,6799413,4.1900,46.9481
Switzerland,20/07/2021,8662314,4.1900,46.9481
Switzerland,20/08/2021,9425258,4.1900,46.9481
Switzerland,20/09/2021,10194821,4.1900,46.9481
Switzerland,20/10/2021,10935685,4.1900,46.9481
Switzerland,20/11/2021,11544599,4.1900,46.9481
Switzerland,20/12/2021,13244840,4.1900,46.9481
Switzerland,21/01/2021,169070,4.1900,46.9481
Switzerland,21/01/2022,15054237,4.1900,46.9481
Switzerland,21/02/2021,684359,4.1900,46.9481
Switzerland,21/02/2022,15526643,4.1900,46.9481
Switzerland,21/03/2021,1274537,4.1900,46.9481
Switzerland,21/03/2022,15604308,4.1900,46.9481
Switzerland,21/04/2021,2315838,4.1900,46.9481
Switzerland,21/05/2021,4301152,4.1900,46.9481
Switzerland,21/06/2021,6887784,4.1900,46.9481
Switzerland,21/07/2021,8712144,4.1900,46.9481
Switzerland,21/08/2021,9437307,4.1900,46.9481
Switzerland,21/09/2021,10227178,4.1900,46.9481
Switzerland,21/10/2021,10959320,4.1900,46.9481
Switzerland,21/11/2021,11548505,4.1900,46.9481
Switzerland,21/12/2020,1,4.1900,46.9481
Switzerland,21/12/2021,13339011,4.1900,46.9481
Switzerland,22/01/2021,189049,4.1900,46.9481
Switzerland,22/01/2022,15083063,4.1900,46.9481
Switzerland,22/02/2021,704391,4.1900,46.9481
Switzerland,22/02/2022,15531000,4.1900,46.9481
Switzerland,22/03/2021,1299432,4.1900,46.9481
Switzerland,22/03/2022,15605958,4.1900,46.9481
Switzerland,22/04/2021,2390539,4.1900,46.9481
Switzerland,22/05/2021,4348869,4.1900,46.9481
Switzerland,22/06/2021,6980648,4.1900,46.9481
Switzerland,22/07/2021,8757380,4.1900,46.9481
Switzerland,22/08/2021,9438193,4.1900,46.9481
Switzerland,22/09/2021,10261893,4.1900,46.9481
Switzerland,22/10/2021,10985876,4.1900,46.9481
Switzerland,22/11/2021,11592214,4.1900,46.9481
Switzerland,22/12/2020,3,4.1900,46.9481
Switzerland,22/12/2021,13431226,4.1900,46.9481
Switzerland,23/01/2021,194865,4.1900,46.9481
Switzerland,23/01/2022,15089068,4.1900,46.9481
Switzerland,23/02/2021,730996,4.1900,46.9481
Switzerland,23/02/2022,15537354,4.1900,46.9481
Switzerland,23/03/2021,1331883,4.1900,46.9481
Switzerland,23/03/2022,15609964,4.1900,46.9481
Switzerland,23/04/2021,2457005,4.1900,46.9481
Switzerland,23/05/2021,4367612,4.1900,46.9481
Switzerland,23/06/2021,7070980,4.1900,46.9481
Switzerland,23/07/2021,8806045,4.1900,46.9481
Switzerland,23/08/2021,9460789,4.1900,46.9481
Switzerland,23/09/2021,10296802,4.1900,46.9481
Switzerland,23/10/2021,11000840,4.1900,46.9481
Switzerland,23/11/2021,11643324,4.1900,46.9481
Switzerland,23/12/2020,430,4.1900,46.9481
Switzerland,23/12/2021,13509943,4.1900,46.9481
Switzerland,24/01/2021,196047,4.1900,46.9481
Switzerland,24/01/2022,15125211,4.1900,46.9481
Switzerland,24/02/2021,759316,4.1900,46.9481
Switzerland,24/02/2022,15541696,4.1900,46.9481
Switzerland,24/03/2021,1367055,4.1900,46.9481
Switzerland,24/03/2022,15611648,4.1900,46.9481
Switzerland,24/04/2021,2484347,4.1900,46.9481
Switzerland,24/05/2021,4418236,4.1900,46.9481
Switzerland,24/06/2021,7159816,4.1900,46.9481
Switzerland,24/07/2021,8831703,4.1900,46.9481
Switzerland,24/08/2021,9485484,4.1900,46.9481
Switzerland,24/09/2021,10334550,4.1900,46.9481
Switzerland,24/10/2021,11002547,4.1900,46.9481
Switzerland,24/11/2021,11700741,4.1900,46.9481
Switzerland,24/12/2020,695,4.1900,46.9481
Switzerland,24/12/2021,13528762,4.1900,46.9481
Switzerland,25/01/2021,213397,4.1900,46.9481
Switzerland,25/01/2022,15161375,4.1900,46.9481
Switzerland,25/02/2021,788788,4.1900,46.9481
Switzerland,25/02/2022,15547660,4.1900,46.9481
Switzerland,25/03/2021,1406138,4.1900,46.9481
Switzerland,25/03/2022,15615822,4.1900,46.9481
Switzerland,25/04/2021,2496403,4.1900,46.9481
Switzerland,25/05/2021,4520484,4.1900,46.9481
Switzerland,25/06/2021,7247776,4.1900,46.9481
Switzerland,25/07/2021,8836610,4.1900,46.9481
Switzerland,25/08/2021,9514486,4.1900,46.9481
Switzerland,25/09/2021,10357489,4.1900,46.9481
Switzerland,25/10/2021,11019494,4.1900,46.9481
Switzerland,25/11/2021,11756001,4.1900,46.9481
Switzerland,25/12/2020,696,4.1900,46.9481
Switzerland,25/12/2021,13529587,4.1900,46.9481
Switzerland,26/01/2021,238392,4.1900,46.9481
Switzerland,26/01/2022,15195082,4.1900,46.9481
Switzerland,26/02/2021,813495,4.1900,46.9481
Switzerland,26/02/2022,15551402,4.1900,46.9481
Switzerland,26/03/2021,1442316,4.1900,46.9481
Switzerland,26/03/2022,15617778,4.1900,46.9481
Switzerland,26/04/2021,2553362,4.1900,46.9481
Switzerland,26/05/2021,4628147,4.1900,46.9481
Switzerland,26/06/2021,7299103,4.1900,46.9481
Switzerland,26/07/2021,8879736,4.1900,46.9481
Switzerland,26/08/2021,9543879,4.1900,46.9481
Switzerland,26/09/2021,10360720,4.1900,46.9481
Switzerland,26/10/2021,11037229,4.1900,46.9481
Switzerland,26/11/2021,11812643,4.1900,46.9481
Switzerland,26/12/2020,1132,4.1900,46.9481
Switzerland,26/12/2021,13532637,4.1900,46.9481
Switzerland,27/01/2021,262789,4.1900,46.9481
Switzerland,27/01/2022,15226125,4.1900,46.9481
Switzerland,27/02/2021,820058,4.1900,46.9481
Switzerland,27/02/2022,15551606,4.1900,46.9481
Switzerland,27/03/2021,1452386,4.1900,46.9481
Switzerland,27/03/2022,15617784,4.1900,46.9481
Switzerland,27/04/2021,2627807,4.1900,46.9481
Switzerland,27/05/2021,4736887,4.1900,46.9481
Switzerland,27/06/2021,7317648,4.1900,46.9481
Switzerland,27/07/2021,8915700,4.1900,46.9481
Switzerland,27/08/2021,9578599,4.1900,46.9481
Switzerland,27/09/2021,10387368,4.1900,46.9481
Switzerland,27/10/2021,11057354,4.1900,46.9481
Switzerland,27/11/2021,11835636,4.1900,46.9481
Switzerland,27/12/2020,1132,4.1900,46.9481
Switzerland,27/12/2021,13601827,4.1900,46.9481
Switzerland,28/01/2021,289576,4.1900,46.9481
Switzerland,28/01/2022,15262765,4.1900,46.9481
Switzerland,28/02/2021,822052,4.1900,46.9481
Switzerland,28/02/2022,15555504,4.1900,46.9481
Switzerland,28/03/2021,1455973,4.1900,46.9481
Switzerland,28/03/2022,15619857,4.1900,46.9481
Switzerland,28/04/2021,2701448,4.1900,46.9481
Switzerland,28/05/2021,4842954,4.1900,46.9481
Switzerland,28/06/2021,7392675,4.1900,46.9481
Switzerland,28/07/2021,8947782,4.1900,46.9481
Switzerland,28/08/2021,9595980,4.1900,46.9481
Switzerland,28/09/2021,10413243,4.1900,46.9481
Switzerland,28/10/2021,11073719,4.1900,46.9481
Switzerland,28/11/2021,11840354,4.1900,46.9481
Switzerland,28/12/2020,2760,4.1900,46.9481
Switzerland,28/12/2021,13676208,4.1900,46.9481
Switzerland,29/01/2021,313532,4.1900,46.9481
Switzerland,29/01/2022,15280231,4.1900,46.9481
Switzerland,29/03/2021,1489204,4.1900,46.9481
Switzerland,29/04/2021,2774482,4.1900,46.9481
Switzerland,29/05/2021,4897587,4.1900,46.9481
Switzerland,29/06/2021,7472327,4.1900,46.9481
Switzerland,29/07/2021,8978846,4.1900,46.9481
Switzerland,29/08/2021,9597907,4.1900,46.9481
Switzerland,29/09/2021,10443970,4.1900,46.9481
Switzerland,29/10/2021,11094210,4.1900,46.9481
Switzerland,29/11/2021,11894549,4.1900,46.9481
Switzerland,29/12/2020,4456,4.1900,46.9481
Switzerland,29/12/2021,13752458,4.1900,46.9481
Switzerland,30/01/2021,319882,4.1900,46.9481
Switzerland,30/01/2022,15282701,4.1900,46.9481
Switzerland,30/03/2021,1530848,4.1900,46.9481
Switzerland,30/04/2021,2839126,4.1900,46.9481
Switzerland,30/05/2021,4922262,4.1900,46.9481
Switzerland,30/06/2021,7555600,4.1900,46.9481
Switzerland,30/07/2021,9011110,4.1900,46.9481
Switzerland,30/08/2021,9620910,4.1900,46.9481
Switzerland,30/09/2021,10472015,4.1900,46.9481
Switzerland,30/10/2021,11102889,4.1900,46.9481
Switzerland,30/11/2021,11954649,4.1900,46.9481
Switzerland,30/12/2020,6129,4.1900,46.9481
Switzerland,30/12/2021,13818316,4.1900,46.9481
Switzerland,31/01/2021,321371,4.1900,46.9481
Switzerland,31/01/2022,15304274,4.1900,46.9481
Switzerland,31/03/2021,1569631,4.1900,46.9481
Switzerland,31/05/2021,5016224,4.1900,46.9481
Switzerland,31/07/2021,9022547,4.1900,46.9481
Switzerland,31/08/2021,9645291,4.1900,46.9481
Switzerland,31/10/2021,11103538,4.1900,46.9481
Switzerland,31/12/2020,6382,4.1900,46.9481
Switzerland,31/12/2021,13836918,4.1900,46.9481
Ukraine,01/01/2022,28457565,30.5186,50.4454
Ukraine,01/02/2022,30440828,30.5186,50.4454
Ukraine,01/03/2021,4905,30.5186,50.4454
Ukraine,01/04/2021,267833,30.5186,50.4454
Ukraine,01/05/2021,755214,30.5186,50.4454
Ukraine,01/06/2021,1180402,30.5186,50.4454
Ukraine,01/07/2021,2767613,30.5186,50.4454
Ukraine,01/08/2021,5632783,30.5186,50.4454
